1.6687,2.1666,3.7736
1.7402,2.0777,3.7821
1.8215,1.9879,3.7859
1.9125,1.8971,3.7851
1.678,2.1709,3.717
1.7419,2.0815,3.7165
1.8167,1.9936,3.725
1.9131,1.8977,3.7325
1.7028,2.1426,3.699
1.7468,2.0696,3.7106
1.905,1.8743,3.7149
1.8992,1.8883,3.7187
1.7431,2.0816,3.7196
1.7746,2.0144,3.759
1.8548,1.9025,3.7816
1.8875,1.8801,3.7603
1.325,2.6864,3.7364
1.3217,2.6974,3.6882
1.3826,2.6895,3.5949
1.5079,2.6626,3.4565
1.2859,2.7585,3.7491
1.2747,2.7737,3.7011
1.3391,2.7758,3.5972
1.479,2.7648,3.4373
1.2373,2.8675,3.7589
1.2222,2.8813,3.7126
1.2737,2.8823,3.6227
1.4501,2.888,3.4148
1.1793,3.0134,3.7656
1.1642,3.0202,3.7225
1.2448,3.0265,3.597
1.4213,3.0322,3.3891
1.6542,2.1678,4.153
1.6614,2.1807,4.2433
1.6875,2.1537,4.2799
1.7324,2.0869,4.2627
1.7345,2.0814,4.1479
1.7213,2.0958,4.2232
1.7255,2.0861,4.2528
1.7613,2.0223,4.2166
1.8214,1.9916,4.1455
1.8065,2.0021,4.2102
1.8924,1.8789,4.2398
1.8466,1.9051,4.1809
1.9146,1.8983,4.1459
1.9134,1.8961,4.2024
1.8974,1.8836,4.2316
1.8858,1.8758,4.1985
1.314,2.6864,4.2082
1.2768,2.7623,4.2171
1.2315,2.8728,4.2243
1.1779,3.0179,4.2297
1.3069,2.6963,4.2694
1.2678,2.7716,4.2732
1.2217,2.8794,4.2763
1.1685,3.0198,4.2788
1.3682,2.6876,4.3758
1.3337,2.7704,4.3855
1.2758,2.8766,4.3751
1.2512,3.0231,4.4078
1.4978,2.6602,4.5274
1.4744,2.7589,4.5542
1.4505,2.8815,4.5839
1.4259,3.0281,4.6165
2.1791,1.6592,3.7711
2.0924,1.727,3.7795
2.0036,1.8063,3.7842
1.9125,1.8971,3.7851
2.1834,1.67,3.7133
2.0966,1.7302,3.7127
2.0097,1.802,3.7225
1.9131,1.8977,3.7325
2.1535,1.6962,3.6957
2.0815,1.7388,3.7067
1.8841,1.896,3.7134
1.8992,1.8883,3.7187
2.0893,1.7377,3.7182
2.0205,1.7705,3.7572
1.9084,1.8496,3.7806
1.8875,1.8801,3.7603
2.6867,1.322,3.7384
2.6935,1.3178,3.6944
2.6887,1.3797,3.599
2.6722,1.5079,3.4522
2.7494,1.2868,3.7522
2.7518,1.2777,3.7108
2.7646,1.3406,3.6035
2.7879,1.4754,3.4303
2.8569,1.2395,3.7616
2.8576,1.2272,3.7213
2.8906,1.2727,3.6212
2.9113,1.4458,3.4083
3.0093,1.1803,3.7667
3.0108,1.1664,3.7259
3.0218,1.2461,3.5991
3.0425,1.4192,3.3863
2.1803,1.6436,4.1546
2.1939,1.652,4.2477
2.1656,1.6794,4.2846
2.0955,1.726,4.2653
2.0964,1.7202,4.1492
2.1123,1.7072,4.2288
2.0997,1.7151,4.2592
2.0299,1.7556,4.22
2.0078,1.8051,4.1462
2.0199,1.7894,4.2134
1.8917,1.88,4.2429
1.9134,1.8388,4.1829
1.9146,1.8983,4.1459
1.9134,1.8961,4.2024
1.8974,1.8836,4.2316
1.8858,1.8758,4.1985
2.6867,1.3115,4.2068
2.7537,1.2773,4.2141
2.8628,1.233,4.2213
3.0142,1.1785,4.2285
2.6922,1.3031,4.2634
2.7498,1.2701,4.2628
2.856,1.2258,4.2666
3.0108,1.1702,4.2749
2.6852,1.3655,4.3714
2.7567,1.3353,4.3782
2.88,1.2759,4.3756
3.0177,1.2524,4.4051
2.6658,1.4985,4.5308
2.7742,1.473,4.5603
2.8973,1.4484,4.5897
3.035,1.4249,4.6192
1.9516,1.9566,3.5564
1.8529,1.9789,3.6857
1.7834,2.0205,3.7401
1.7431,2.0816,3.7196
1.9791,1.8522,3.6868
1.8838,1.8881,3.7879
1.8128,1.9367,3.8205
1.7746,2.0144,3.759
2.025,1.7792,3.7407
1.9366,1.8131,3.8206
1.858,1.856,3.8634
1.8548,1.9025,3.7816
2.0893,1.7377,3.7182
2.0205,1.7705,3.7572
1.9084,1.8496,3.7806
1.8875,1.8801,3.7603
2.6771,1.868,3.1397
2.6574,1.7561,3.2013
2.6557,1.6361,3.3054
2.6722,1.5079,3.4522
2.8276,1.861,3.0857
2.8243,1.7387,3.1423
2.8111,1.6102,3.2572
2.7879,1.4754,3.4303
2.9549,1.858,3.0586
2.9614,1.733,3.0966
2.9319,1.619,3.1955
2.9113,1.4458,3.4083
3.059,1.8591,3.0586
3.0686,1.739,3.0642
3.0631,1.5924,3.1735
3.0425,1.4192,3.3863
1.8841,2.5979,3.1552
1.876,2.7148,3.1097
1.8692,2.8529,3.0807
1.8638,3.0122,3.0683
1.7586,2.6141,3.2177
1.7512,2.7371,3.1682
1.7468,2.8762,3.1204
1.7453,3.0313,3.0743
1.6332,2.6357,3.3181
1.6189,2.7538,3.2774
1.6266,2.8938,3.2069
1.5978,3.038,3.1812
1.5079,2.6626,3.4565
1.479,2.7648,3.4373
1.4501,2.888,3.4148
1.4213,3.0322,3.3891
2.6219,2.5874,3.0615
2.7347,2.5833,3.0651
2.8659,2.5861,3.0674
3.0154,2.5959,3.0683
2.601,2.6971,3.0617
2.7236,2.7013,3.0445
2.856,2.7232,3.0366
2.9879,2.7719,3.0675
2.5934,2.8344,3.0634
2.7387,2.8401,3.0367
2.7947,2.7851,2.9664
2.9988,2.7896,3.068
2.5991,2.9992,3.0665
2.7787,2.9813,3.0675
2.7947,2.9939,3.068
3.063,3.0605,3.2858
1.9472,1.9519,4.4305
1.8489,1.975,4.3016
1.7773,2.02,4.2456
1.7324,2.0869,4.2627
